Title1,Title2,Authors1,Authors2,Keywords1,Keywords2,Label
text mining in organizational research,textured interfaces in monolithic perovskite/silicon tandem solar cells: advanced light management for improved efficiency and energy yield,vb kobayashi; st mol; ha berkers,m jošt; e köhnen; ab morales-vilches,"text mining, dimensionality reduction, clustering, topic modeling, classification, validation, job analysis","textured interfaces, solar cells, advance light management",0
text mining in organizational research,toward understanding the topical structure of hospitality literature: applying machine learning and traditional statistics,vb kobayashi; st mol; ha berkers,e park; b chae; j kwon,"text mining, dimensionality reduction, clustering, topic modeling, classification, validation, job analysis","topical structure modeling, topic modeling",0
text similarity in vector space models: a comparative study,topic modeling in embedding spaces,o shahmirzadi; a lugowski,ab dieng; fjr ruiz; dm blei,"text similarity, vector space model, text embedding, patent, big data","Embeeding Space, Topic Modeling",0
text similarity in vector space models: a comparative study,top concerns of tweeters during the covid-19 pandemic: infoveillance study,o shahmirzadi; a lugowski,a abd-alrazaq; d alhuwail; m househ; m hamdi,"text similarity, vector space model, text embedding, patent, big data","coronavirus, COVID-19; SARS-CoV-2 (144); 2019-nCov (8); social media (329); public health (216); Twitter (67); infoveillance (78); infodemiology (134); health informatics (20); disease surveillance (7) ",0
text similarity in vector space models: a comparative study,topic modeling in management research: rendering new theory from textual data,o shahmirzadi; a lugowski,tr hannigan; rfj haans; k vakili,"text similarity, vector space model, text embedding, patent, big data","topic modeling, management theory, rendering, text analysis, big data, theory building, qualitative analysis, mixed methods",0
text similarity in vector space models: a comparative study,the utility of topic modelling for discourse studies: a critical evaluation,o shahmirzadi; a lugowski,g brookes; t mcenery,"text similarity, vector space model, text embedding, patent, big data","Corpus linguistics, corpus-assisted discourse studies, latent Dirichlet allocation, patient feedback, topic modelling",0
text similarity in vector space models: a comparative study,what do hotel customers complain about? text analysis using structural topic model,o shahmirzadi; a lugowski,n hu; t zhang; b gao; i bose,"text similarity, vector space model, text embedding, patent, big data",Online hotel reviews Customer dissatisfaction Structural topic model Text mining Tripadviso,0
text similarity in vector space models: a comparative study,cistopic: cis-regulatory topic modeling on single-cell atac-seq data,o shahmirzadi; a lugowski,c bravo gonzález-blas; l minnoye; d papasokrati,"text similarity, vector space model, text embedding, patent, big data","cis-Regulator, topic modeling",0
text similarity in vector space models: a comparative study,the effect of online reviews on product sales: a joint sentiment-topic analysis,o shahmirzadi; a lugowski,x li; c wu; f mai,"text similarity, vector space model, text embedding, patent, big data","eWOM, electronic word-of-mouth, star rating, textual sentiment, topical sentiment, product reviews, sales, joint sentiment-topic analysis, JST, mediation analysis",0
text similarity in vector space models: a comparative study,"trends and trajectories for explainable, accountable and intelligible systems: an hci research agenda",o shahmirzadi; a lugowski,a abdul; j vermeulen; d wang; by lim,"text similarity, vector space model, text embedding, patent, big data",Intelligibility; explanations; explainable artificial intelligence; interpretable machine learning.,0
text similarity in vector space models: a comparative study,"the mythos of model interpretability: in machine learning, the concept of interpretability is both important and slippery.",o shahmirzadi; a lugowski,zc lipton,"text similarity, vector space model, text embedding, patent, big data","Machine larning, Model Interpretability",0
text similarity in vector space models: a comparative study,topic compositional neural language model,o shahmirzadi; a lugowski,w wang; z gan; w wang; d shen,"text similarity, vector space model, text embedding, patent, big data","Neural Language Model, Topic Compositional, Topic Modeling",0
text similarity in vector space models: a comparative study,what is wrong with topic modeling? and how to fix it using search-based software engineering,o shahmirzadi; a lugowski,a agrawal; w fu; t menzies,"text similarity, vector space model, text embedding, patent, big data","Topic modeling, Stability, LDA, tuning, differential evolution",0
text similarity in vector space models: a comparative study,using social media to mine and analyze public opinion related to covid-19 in china,o shahmirzadi; a lugowski,x han; j wang; m zhang; x wang,"text similarity, vector space model, text embedding, patent, big data",coronavirus; COVID-19; social media; public opinion; China; resource allocation,0
text similarity in vector space models: a comparative study,textured interfaces in monolithic perovskite/silicon tandem solar cells: advanced light management for improved efficiency and energy yield,o shahmirzadi; a lugowski,m jošt; e köhnen; ab morales-vilches,"text similarity, vector space model, text embedding, patent, big data","textured interfaces, solar cells, advance light management",0
text similarity in vector space models: a comparative study,toward understanding the topical structure of hospitality literature: applying machine learning and traditional statistics,o shahmirzadi; a lugowski,e park; b chae; j kwon,"text similarity, vector space model, text embedding, patent, big data","topical structure modeling, topic modeling",0
textured interfaces in monolithic perovskite/silicon tandem solar cells: advanced light management for improved efficiency and energy yield,"the mythos of model interpretability: in machine learning, the concept of interpretability is both important and slippery.",m jošt; e köhnen; ab morales-vilches,zc lipton,"textured interfaces, solar cells, advance light management","Machine larning, Model Interpretability",0
textured interfaces in monolithic perovskite/silicon tandem solar cells: advanced light management for improved efficiency and energy yield,topic modeling in management research: rendering new theory from textual data,m jošt; e köhnen; ab morales-vilches,tr hannigan; rfj haans; k vakili,"textured interfaces, solar cells, advance light management","topic modeling, management theory, rendering, text analysis, big data, theory building, qualitative analysis, mixed methods",0
